from_stop_id,to_stop_id,transfer_type,min_transfer_time
ALEOP:44HERBthebR,TAN:CVRN2,0,
ALEOP:44HERBthebR,TAN:NILL1,0,
ALEOP:44HERBthebR,TAN:OMRL5,0,
ALEOP:44HERBthebR,TAN:SILL1,0,
ALEOP:44HERBthebR,TAN:SILL2,0,
ALEOP:44HERBthebR,TAN:SILL3,0,
ALEOP:44HERBthebR,TAN:SILL4,0,
ALEOP:44HERBthebR,TAN:THEB1,0,
ALEOP:44HERBthebR,TAN:THEB2,0,
ALEOP:44HERIboutR,ALEOP:44HERIboutA,0,
ALEOP:44HERIcielR,ALEOP:44HERIcielA,0,
ALEOP:44HERIneuvR,ALEOP:44HERIneuvA,3,
ALEOP:44HEULbernR,ALEOP:44HEULbernA,3,
ALEOP:44HEULcercR,ALEOP:44HEULcercA,3,
ALEOP:44HEULegliR,ALEOP:44HEULegliA,3,
ALEOP:44JAILjailR,ALEOP:44JAILjailA,0,
ALEOP:44JANSblleA,ALEOP:44JANSbellA,3,
ALEOP:44JANSblleR,ALEOP:44JANSbellA,3,
ALEOP:44JANSblleR,ALEOP:44JANSblleA,3,
ALEOP:44JEANboisA,TAN:SJBO1,0,
ALEOP:44JEANboisA,TAN:SJBO2,0,
ALEOP:44JEANboisR,ALEOP:44JEANboisA,3,
ALEOP:44JEANboisR,TAN:SJBO1,0,
ALEOP:44JEANboisR,TAN:SJBO2,0,
ALEOP:44JOUEbocaR,ALEOP:44JOUEbocaA,0,
ALEOP:44JOUEhayeR,ALEOP:44JOUEhayeA,3,
ALEOP:44JOUElouiR,ALEOP:44JOUElouiA,3,
ALEOP:44LANDnoueR,ALEOP:44LANDnoueA,3,
ALEOP:44LAUNgaleR,ALEOP:44LAUNgaleA,3,
ALEOP:44LAUNgrouR,ALEOP:44LAUNgrouA,3,
ALEOP:44LAUNtillR,ALEOP:44LAUNtillA,3,
ALEOP:44LEGEfoirR2,ALEOP:44LEGEfoirA2,3,
ALEOP:44LEGEguerR,ALEOP:377,3,
ALEOP:44LEGEparnR,ALEOP:44LEGEparnA,3,
ALEOP:44LEGEplaiR,ALEOP:44LEGEplaiA,3,
ALEOP:44LEGEvertR,ALEOP:44LEGEvertA,3,
ALEOP:44LGERcentA,TAN:SLVI1,0,
ALEOP:44LGERcentA,TAN:SLVI2,0,
ALEOP:44LGERcentR,ALEOP:44LGERcentA,3,
ALEOP:44LGERcentR,TAN:SLVI1,0,
ALEOP:44LGERcentR,TAN:SLVI2,0,
ALEOP:44LGERclemA,TAN:CIGL1,0,
ALEOP:44LGERclemA,TAN:CIGL2,0,
ALEOP:44LGERclemA,TAN:LLMO1,0,
ALEOP:44LGERclemA,TAN:LLMO2,0,
ALEOP:44LGERclemR,ALEOP:44LGERclemA,3,
ALEOP:44LGERclemR,TAN:CIGL1,0,
ALEOP:44LGERclemR,TAN:CIGL2,0,
ALEOP:44LGERclemR,TAN:LLMO1,0,
ALEOP:44LGERclemR,TAN:LLMO2,0,
ALEOP:44LIGNpostR,ALEOP:44LIGNpostA,3,
ALEOP:44LORObardR,ALEOP:44LORObardA,3,
ALEOP:44LORObretR,ALEOP:44LORObretA,0,
ALEOP:44LOROcourR,ALEOP:44LOROcourA,0,
ALEOP:44LOROegliR,ALEOP:44LOROegliA,0,
ALEOP:44LOROgendR2,ALEOP:44LOROgendA,0,
ALEOP:44LUCEpariR,ALEOP:44CARQpariA,0,
ALEOP:44LUCEpariR,TAN:RTPA1,0,
ALEOP:44LUCEpariR,TAN:RTPA2,0,
ALEOP:44LUCEpariR,TAN:SERC1,0,
ALEOP:44LUCEpariR,TAN:SERC2,0,
ALEOP:44LUMIecolR,ALEOP:44LUMIecolA,3,
ALEOP:44LUMIremoR,ALEOP:44LUMIremoA,3,
ALEOP:44MACHsncfU,SNCF:87481366,0,
ALEOP:44MAISmairR,ALEOP:44MAISmairA1,0,
ALEOP:44MALVblanR,ALEOP:44MALVblanA,3,
ALEOP:44MALVchaiR,ALEOP:44MALVchaiA,3,
ALEOP:44MALVegliR,ALEOP:44MALVegliA,3,
ALEOP:44MALVnoe1R,ALEOP:44MALVnoe1A,3,
ALEOP:44MARNfossR,ALEOP:44MARNfossA,0,
ALEOP:44MARSrabuR,ALEOP:44MARSrabuA,3,
ALEOP:44MEILcimeR,ALEOP:44MEILcimeA,3,
ALEOP:44MESAairbR,ALEOP:44MESAairbA,3,
ALEOP:44MESAecolR,ALEOP:44MESAecolA,3,
ALEOP:44MESAtacoR,ALEOP:44MESAtacoA,3,
ALEOP:44MICHcombR,ALEOP:44MICHcombA,3,
ALEOP:44MICHdaloR,ALEOP:44MICHdaloA,3,
ALEOP:44MICHmairA,ALEOP:1302,0,
ALEOP:44MICHpostR,ALEOP:44MICHpostA,0,
ALEOP:44MICHredoR,ALEOP:44MICHredoA,3,
ALEOP:44MICHtharU2,ALEOP:44MICHtharU1,0,
ALEOP:44MISSbergR,ALEOP:44MISSbergA,3,
ALEOP:44MISSbertR,ALEOP:44MISSbertA,3,
ALEOP:44MISSbourR,ALEOP:44MISSbourA,3,
ALEOP:44MISSgouaR,ALEOP:44MISSgouaA,3,
ALEOP:44MISSgoviR,ALEOP:44MISSgoviA,3,
ALEOP:44MISShautR,ALEOP:44MISShautA,3,
ALEOP:44MISSsureR,ALEOP:44MISSsureA,3,
ALEOP:44MISStourR,ALEOP:44MISStourA,3,
ALEOP:44MISSvillR,ALEOP:44MISSvillA,3,
ALEOP:44MNTAmontA,TAN:BRDI2,0,
ALEOP:44MNTAmontA,TAN:CLMO1,0,
ALEOP:44MNTAmontA,TAN:CLMO2,0,
ALEOP:44MNTAmontA,TAN:LMTA1,0,
ALEOP:44MNTAmontA,TAN:LMTA2,0,
ALEOP:44MNTAmontR,ALEOP:44MNTAmontA,3,
ALEOP:44MNTAmontR,TAN:BRDI2,0,
ALEOP:44MNTAmontR,TAN:CLMO1,0,
ALEOP:44MNTAmontR,TAN:LMTA1,0,
ALEOP:44MNTAmontR,TAN:LMTA2,0,
ALEOP:44MNTBbutaR,ALEOP:44MNTBbutaA,0,
ALEOP:44MNTBchaiR,ALEOP:44MNTBchaiA,3,
ALEOP:44MNTBhommR,ALEOP:44MNTBhommA,3,
ALEOP:44MNTBmairR,ALEOP:44MNTBmairA,3,
ALEOP:44MNTBpostA,ALEOP:44MNTBmairR,3,
ALEOP:44MNTBpostR,ALEOP:44MNTBmairR,3,
ALEOP:44MNTBpostR,ALEOP:44MNTBpostA,3,
ALEOP:44MNTBpresR,ALEOP:44MNTBpresA,3,
ALEOP:44MONTalixR,ALEOP:44MONTalixA,3,
ALEOP:44MONTanglR,ALEOP:44MONTanglA,3,
ALEOP:44MONTcreuR,ALEOP:44MONTcreuA,0,
ALEOP:44MONTecolR,ALEOP:44MONTecolA,3,
ALEOP:44MONTguerR,ALEOP:44MONTguerA,3,
ALEOP:44MONTmairA,SNCF:87481812,0,
ALEOP:44MONTmairR,ALEOP:44MONTmairA,0,
ALEOP:44MONTmairR,SNCF:87481812,0,
ALEOP:44MONTmariR,ALEOP:44MONTmariA,0,
ALEOP:44MONTnantR,ALEOP:44MONTnantA,3,
ALEOP:44MONTquieR,ALEOP:44MONTquieA,3,
ALEOP:44MONTrouiR,ALEOP:44MONTrouiA,3,
ALEOP:44MONTruilR,ALEOP:44MONTruilA,0,
ALEOP:44MONTtempR,ALEOP:44MONTtempA,3,
ALEOP:44MOUZboulR,ALEOP:44MOUZboulA,3,
ALEOP:44MOUZbretR,ALEOP:44MOUZbretA,3,
ALEOP:44MOUZmairR,ALEOP:44MOUZmairA,3,
ALEOP:44MUZIclisR,ALEOP:44MUZIclisA,3,
ALEOP:44NANTairbA,TAN:BAIR1,0,
ALEOP:44NANTairbA,TAN:BAIR2,0,
ALEOP:44NANTairbA,TAN:BRUN2,0,
ALEOP:44NANTairbR,ALEOP:44NANTairbA,0,
ALEOP:44NANTairbR,TAN:BAIR1,0,
ALEOP:44NANTairbR,TAN:BAIR2,0,
ALEOP:44NANTamerA,TAN:AMER1,0,
ALEOP:44NANTamerA,TAN:AMER2,0,
ALEOP:44NANTamerA,TAN:RLON2,0,
ALEOP:44NANTamerR,ALEOP:44NANTamerA,0,
ALEOP:44NANTamerR,TAN:AMER1,0,
ALEOP:44NANTamerR,TAN:AMER2,0,
ALEOP:44NANTamerR,TAN:RLON2,0,
ALEOP:44NANTbaptA,TAN:MICH2,0,
ALEOP:44NANTbaptA,TAN:MICH3,0,
ALEOP:44NANTbaptA,TAN:MICH4,0,
ALEOP:44NANTbaptA,TAN:SBSA1,0,
ALEOP:44NANTbaptA,TAN:SBSA2,0,
ALEOP:44NANTbaptU,ALEOP:44NANTbaptA,0,
ALEOP:44NANTbaptU,TAN:MICH3,0,
ALEOP:44NANTbaptU,TAN:MICH4,0,
ALEOP:44NANTbaptU,TAN:SBSA1,0,
ALEOP:44NANTbaptU,TAN:SBSA2,0,
ALEOP:44NANTbatiA,TAN:HAL59,0,
ALEOP:44NANTbatiA,TAN:HALA1,0,
ALEOP:44NANTbatiA,TAN:HALA2,0,
ALEOP:44NANTbatiA,TAN:HALA4,0,
ALEOP:44NANTbatiA,TAN:HALD1,0,
ALEOP:44NANTbatiA,TAN:HALE2,0,
ALEOP:44NANTbatiA,TAN:HALF1,0,
ALEOP:44NANTbatiA,TAN:HALF2,0,
ALEOP:44NANTbatiA,TAN:HALF3,0,
ALEOP:44NANTbatiA,TAN:HALG1,0,
ALEOP:44NANTbatiR,ALEOP:44NANTbatiA,0,
ALEOP:44NANTbatiR,TAN:HAL59,0,
ALEOP:44NANTbatiR,TAN:HALA1,0,
ALEOP:44NANTbatiR,TAN:HALA2,0,
ALEOP:44NANTbatiR,TAN:HALA4,0,
ALEOP:44NANTbatiR,TAN:HALD1,0,
ALEOP:44NANTbatiR,TAN:HALE2,0,
ALEOP:44NANTbatiR,TAN:HALF1,0,
ALEOP:44NANTbatiR,TAN:HALF2,0,
ALEOP:44NANTbatiR,TAN:HALF3,0,
ALEOP:44NANTbatiR,TAN:HALG1,0,
ALEOP:44NANTbeauA,TAN:BSE10,0,
ALEOP:44NANTbeauA,TAN:BSE11,0,
ALEOP:44NANTbeauA,TAN:BSEJ1,0,
ALEOP:44NANTbeauA,TAN:BSEJ2,0,
ALEOP:44NANTbeauA,TAN:BSEJ3,0,
ALEOP:44NANTbeauA,TAN:BSEJ4,0,
ALEOP:44NANTbeauA,TAN:BSEJ5,0,
ALEOP:44NANTbeauA,TAN:BSEJ6,0,
ALEOP:44NANTbeauA,TAN:BSEJ7,0,
ALEOP:44NANTbeauA,TAN:BSEJ9,0,
ALEOP:44NANTbeauA,TAN:CTLI1,0,
ALEOP:44NANTbeauA,TAN:CTLI2,0,
ALEOP:44NANTbeauA,TAN:GTAE1,0,
ALEOP:44NANTbeauA,TAN:GTAE2,0,
ALEOP:44NANTbeauR,ALEOP:44NANTbeauA,0,
ALEOP:44NANTbeauR,TAN:BSE10,0,
ALEOP:44NANTbeauR,TAN:BSE11,0,
ALEOP:44NANTbeauR,TAN:BSEJ1,0,
ALEOP:44NANTbeauR,TAN:BSEJ2,0,
ALEOP:44NANTbeauR,TAN:BSEJ3,0,
ALEOP:44NANTbeauR,TAN:BSEJ4,0,
ALEOP:44NANTbeauR,TAN:BSEJ5,0,
ALEOP:44NANTbeauR,TAN:BSEJ6,0,
ALEOP:44NANTbeauR,TAN:BSEJ7,0,
ALEOP:44NANTbeauR,TAN:BSEJ9,0,
ALEOP:44NANTbeauR,TAN:CTLI1,0,
ALEOP:44NANTbeauR,TAN:CTLI2,0,
ALEOP:44NANTbeauR,TAN:GTAE1,0,
ALEOP:44NANTbeauR,TAN:GTAE2,0,
ALEOP:44NANTberlA,TAN:BLZZ1,0,
ALEOP:44NANTberlA,TAN:BLZZ3,0,
ALEOP:44NANTberlA,TAN:LCSE1,0,
ALEOP:44NANTberlA,TAN:LCSE2,0,
ALEOP:44NANTberlA,TAN:RLON1,0,
ALEOP:44NANTberlA,TAN:RLON2,0,
ALEOP:44NANTberlR,ALEOP:44NANTberlA,0,
ALEOP:44NANTberlR,TAN:BLZZ1,0,
ALEOP:44NANTberlR,TAN:BLZZ3,0,
ALEOP:44NANTberlR,TAN:LCSE1,0,
ALEOP:44NANTberlR,TAN:LCSE2,0,
ALEOP:44NANTberlR,TAN:RLON1,0,
ALEOP:44NANTberlR,TAN:RLON2,0,
ALEOP:44NANTboulA,TAN:BDOU1,0,
ALEOP:44NANTboulA,TAN:BDOU2,0,
ALEOP:44NANTboulA,TAN:BDOU3,0,
ALEOP:44NANTboulA,TAN:BDOU6,0,
ALEOP:44NANTboulA,TAN:BDOU7,0,
ALEOP:44NANTboulA,TAN:MDOU2,0,
ALEOP:44NANTboulA,TAN:MDOU4,0,
ALEOP:44NANTboulA,TAN:TAID2,0,
ALEOP:44NANTboulA,TAN:TAID3,0,
ALEOP:44NANTboulR,ALEOP:44NANTboulA,3,
ALEOP:44NANTboulR,TAN:BDOU1,0,
ALEOP:44NANTboulR,TAN:BDOU2,0,
ALEOP:44NANTboulR,TAN:BDOU3,0,
ALEOP:44NANTboulR,TAN:BDOU6,0,
ALEOP:44NANTboulR,TAN:BDOU7,0,
ALEOP:44NANTboulR,TAN:MDOU2,0,
ALEOP:44NANTboulR,TAN:MDOU4,0,
ALEOP:44NANTboulR,TAN:TAID2,0,
ALEOP:44NANTboulR,TAN:TAID3,0,
ALEOP:44NANTburdR1,TAN:BODO1,0,
ALEOP:44NANTburdR1,TAN:BODO2,0,
ALEOP:44NANTburdR1,TAN:BODO3,0,
ALEOP:44NANTburdR1,TAN:BODO4,0,
ALEOP:44NANTburdR1,TAN:JLIE1,0,
ALEOP:44NANTburdR1,TAN:JLVE1,0,
ALEOP:44NANTburdR1,TAN:JLVE2,0,
ALEOP:44NANTburdR1,TAN:JLVE3,0,
ALEOP:44NANTburdR1,TAN:JLVE4,0,
ALEOP:44NANTburdR1,TAN:JLVE5,0,
ALEOP:44NANTburdR1,TAN:JLVE6,0,
ALEOP:44NANTburdU1,ALEOP:44NANTburdR1,0,
ALEOP:44NANTburdU1,TAN:BODO1,0,
ALEOP:44NANTburdU1,TAN:BODO2,0,
ALEOP:44NANTburdU1,TAN:BODO3,0,
ALEOP:44NANTburdU1,TAN:BODO4,0,
ALEOP:44NANTburdU1,TAN:RVER1,0,
ALEOP:44NANTburdU1,TAN:RVER2,0,
ALEOP:44NANTburdU2,ALEOP:44NANTburdR1,0,
ALEOP:44NANTburdU2,ALEOP:44NANTburdU1,0,
ALEOP:44NANTburdU2,TAN:BODO1,0,
ALEOP:44NANTburdU2,TAN:BODO2,0,
ALEOP:44NANTburdU2,TAN:BODO3,0,
ALEOP:44NANTburdU2,TAN:BODO4,0,
ALEOP:44NANTburdU2,TAN:RVER1,0,
ALEOP:44NANTburdU2,TAN:RVER2,0,
ALEOP:44NANTcamuA,TAN:CMUS1,0,
ALEOP:44NANTcamuA,TAN:CMUS2,0,
ALEOP:44NANTcamuA,TAN:SGRA1,0,
ALEOP:44NANTcamuA,TAN:SRDI1,0,
ALEOP:44NANTcamuA,TAN:TJOI1,0,
ALEOP:44NANTcamuR,ALEOP:44NANTcamuA,3,
ALEOP:44NANTcamuR,TAN:CMUS1,0,
ALEOP:44NANTcamuR,TAN:CMUS2,0,
ALEOP:44NANTcamuR,TAN:SGRA1,0,
ALEOP:44NANTcamuR,TAN:SRDI1,0,
ALEOP:44NANTcamuR,TAN:TJOI1,0,
ALEOP:44NANTcarcA,TAN:BDEL1,0,
ALEOP:44NANTcarcA,TAN:BDEL2,0,
ALEOP:44NANTcarcA,TAN:GCAR1,0,
ALEOP:44NANTcarcA,TAN:GCAR2,0,
ALEOP:44NANTcarcA,TAN:GCAR3,0,
ALEOP:44NANTcarcA,TAN:GCAR4,0,
ALEOP:44NANTcarcA,TAN:VERL2,0,
ALEOP:44NANTcarcR,ALEOP:44NANTcarcA,3,
ALEOP:44NANTcarcR,TAN:BDEL1,0,
ALEOP:44NANTcarcR,TAN:BDEL2,0,
ALEOP:44NANTcarcR,TAN:GCAR1,0,
ALEOP:44NANTcarcR,TAN:GCAR2,0,
ALEOP:44NANTcarcR,TAN:GCAR3,0,
ALEOP:44NANTcarcR,TAN:GCAR4,0,
ALEOP:44NANTcarcR,TAN:VERL2,0,
ALEOP:44NANTcathA2,TAN:FOCH1,0,
ALEOP:44NANTcathA2,TAN:FOCH3,0,
ALEOP:44NANTcathA2,TAN:FOCH4,0,
ALEOP:44NANTcathA2,TAN:FOCH5,0,
ALEOP:44NANTcathA2,TAN:STPI1,0,
ALEOP:44NANTcathA2,TAN:STPI2,0,
ALEOP:44NANTcathA2,TAN:TBCH2,0,
ALEOP:44NANTcathR,ALEOP:44NANTcathA2,0,
ALEOP:44NANTcathR,TAN:FOCH1,0,
ALEOP:44NANTcathR,TAN:FOCH3,0,
ALEOP:44NANTcathR,TAN:FOCH4,0,
ALEOP:44NANTcathR,TAN:FOCH5,0,
ALEOP:44NANTcathR,TAN:STPI1,0,
ALEOP:44NANTcathR,TAN:STPI2,0,
ALEOP:44NANTchatA,TAN:ABDU1,0,
ALEOP:44NANTchatA,TAN:ABDU2,0,
ALEOP:44NANTchatA,TAN:CHGN1,0,
ALEOP:44NANTchatA,TAN:CHGN2,0,
ALEOP:44NANTchatA,TAN:CHGN3,0,
ALEOP:44NANTchatA,TAN:CHGN4,0,
ALEOP:44NANTchatA,TAN:CLNA2,0,
ALEOP:44NANTchatA,TAN:RDFY1,0,
ALEOP:44NANTchatA,TAN:RDFY2,0,
ALEOP:44NANTchatR,ALEOP:44NANTchatA,3,
ALEOP:44NANTchatR,TAN:ABDU1,0,
ALEOP:44NANTchatR,TAN:ABDU2,0,
ALEOP:44NANTchatR,TAN:CHGN1,0,
ALEOP:44NANTchatR,TAN:CHGN2,0,
ALEOP:44NANTchatR,TAN:CHGN3,0,
ALEOP:44NANTchatR,TAN:CHGN4,0,
ALEOP:44NANTchatR,TAN:CLNA2,0,
ALEOP:44NANTchatR,TAN:RDFY1,0,
ALEOP:44NANTchatR,TAN:RDFY2,0,
ALEOP:44NANTcirqA,TAN:BRTA1,0,
ALEOP:44NANTcirqA,TAN:BRTA2,0,
ALEOP:44NANTcirqA,TAN:CMAR1,0,
ALEOP:44NANTcirqA,TAN:CMAR2,0,
ALEOP:44NANTcirqA,TAN:COME1,0,
ALEOP:44NANTcirqA,TAN:COME2,0,
ALEOP:44NANTcirqA,TAN:COME3,0,
ALEOP:44NANTcirqA,TAN:COMF1,0,
ALEOP:44NANTcirqA,TAN:CRQU1,0,
ALEOP:44NANTcirqA,TAN:CRQU2,0,
ALEOP:44NANTcirqA,TAN:CRQU3,0,
ALEOP:44NANTcirqA,TAN:CRQU4,0,
ALEOP:44NANTcirqA,TAN:HVNA1,0,
ALEOP:44NANTcirqA,TAN:HVNA2,0,
ALEOP:44NANTcirqA,TAN:JJNA2,0,
ALEOP:44NANTcirqA,TAN:SNIC1,0,
ALEOP:44NANTcirqR,ALEOP:44NANTcirqA,0,
ALEOP:44NANTcirqR,TAN:BRTA1,0,
ALEOP:44NANTcirqR,TAN:BRTA2,0,
ALEOP:44NANTcirqR,TAN:CMAR1,0,
ALEOP:44NANTcirqR,TAN:CMAR2,0,
ALEOP:44NANTcirqR,TAN:COME1,0,
ALEOP:44NANTcirqR,TAN:COME2,0,
ALEOP:44NANTcirqR,TAN:COME3,0,
ALEOP:44NANTcirqR,TAN:COMF1,0,
ALEOP:44NANTcirqR,TAN:CRQU1,0,
ALEOP:44NANTcirqR,TAN:CRQU2,0,
ALEOP:44NANTcirqR,TAN:CRQU3,0,
ALEOP:44NANTcirqR,TAN:CRQU4,0,
ALEOP:44NANTcirqR,TAN:HVNA1,0,
ALEOP:44NANTcirqR,TAN:HVNA2,0,
ALEOP:44NANTcirqR,TAN:SNIC1,0,
ALEOP:44NANTclemA,TAN:BTLE1,0,
ALEOP:44NANTclemA,TAN:CHZY1,0,
ALEOP:44NANTclemA,TAN:CHZY2,0,
ALEOP:44NANTclemA,TAN:SCLE1,0,
ALEOP:44NANTclemA,TAN:SCLE2,0,
ALEOP:44NANTclemA,TAN:TBCH1,0,
ALEOP:44NANTclemA,TAN:TBCH2,0,
ALEOP:44NANTclemR,ALEOP:44NANTclemA,0,
ALEOP:44NANTclemR,TAN:BTLE1,0,
ALEOP:44NANTclemR,TAN:CHZY1,0,
ALEOP:44NANTclemR,TAN:CHZY2,0,
ALEOP:44NANTclemR,TAN:SCLE1,0,
ALEOP:44NANTclemR,TAN:SCLE2,0,
ALEOP:44NANTclemR,TAN:TBCH1,0,
ALEOP:44NANTclemR,TAN:TBCH2,0,
ALEOP:44NANTcoliA,TAN:COLI1,0,
ALEOP:44NANTcoliA,TAN:COLI2,0,
ALEOP:44NANTcoliA,TAN:COLI3,0,
ALEOP:44NANTcoliA,TAN:RUET1,0,
ALEOP:44NANTcoliR2,ALEOP:44NANTcoliA,0,
ALEOP:44NANTcoliR2,TAN:COLI1,0,
ALEOP:44NANTcoliR2,TAN:COLI2,0,
ALEOP:44NANTcoliR2,TAN:COLI3,0,
ALEOP:44NANTcroiA,TAN:CHOC1,0,
ALEOP:44NANTcroiA,TAN:CHOC2,0,
ALEOP:44NANTcroiA,TAN:CRSA1,0,
ALEOP:44NANTcroiA,TAN:CRSA2,0,
ALEOP:44NANTcroiR,ALEOP:44NANTcroiA,0,
ALEOP:44NANTcroiR,TAN:CRSA1,0,
ALEOP:44NANTcroiR,TAN:CRSA2,0,
ALEOP:44NANTdeloA,TAN:CPE79,0,
ALEOP:44NANTdeloA,TAN:CPER1,0,
ALEOP:44NANTdeloA,TAN:CPER2,0,
ALEOP:44NANTdeloA,TAN:DLME3,0,
ALEOP:44NANTdeloA,TAN:DLME4,0,
ALEOP:44NANTdeloA,TAN:HARO1,0,
ALEOP:44NANTdeloA,TAN:HARO2,0,
ALEOP:44NANTdeloA,TAN:SNIC2,0,
ALEOP:44NANTdeloR,ALEOP:44NANTdeloA,3,
ALEOP:44NANTdeloR,TAN:CPE79,0,
ALEOP:44NANTdeloR,TAN:CPER1,0,
ALEOP:44NANTdeloR,TAN:CPER2,0,
ALEOP:44NANTdeloR,TAN:DLME3,0,
ALEOP:44NANTdeloR,TAN:DLME4,0,
ALEOP:44NANTdeloR,TAN:HARO1,0,
ALEOP:44NANTdeloR,TAN:HARO2,0,
ALEOP:44NANTdesaA,TAN:DSAI1,0,
ALEOP:44NANTdesaA,TAN:DSAI2,0,
ALEOP:44NANTdesaA,TAN:LALL1,0,
ALEOP:44NANTdesaA,TAN:LALL2,0,
ALEOP:44NANTdesaR,ALEOP:44NANTdesaA,0,
ALEOP:44NANTdesaR,TAN:CLTT2,0,
ALEOP:44NANTdesaR,TAN:DSAI1,0,
ALEOP:44NANTdesaR,TAN:DSAI2,0,
ALEOP:44NANTdesaR,TAN:LALL1,0,
ALEOP:44NANTdesaR,TAN:SDON1,0,
ALEOP:44NANTdesaR,TAN:SDON2,0,
ALEOP:44NANTdieuA,TAN:BOFA1,0,
ALEOP:44NANTdieuA,TAN:BOFA2,0,
ALEOP:44NANTdieuA,TAN:COMB2,0,
ALEOP:44NANTdieuA,TAN:COMC1,0,
ALEOP:44NANTdieuA,TAN:HOD58,0,
ALEOP:44NANTdieuA,TAN:HOD59,0,
ALEOP:44NANTdieuA,TAN:HODI1,0,
ALEOP:44NANTdieuA,TAN:HODI2,0,
ALEOP:44NANTdieuA,TAN:HODI3,0,
ALEOP:44NANTdieuA,TAN:HODI4,0,
ALEOP:44NANTdieuA,TAN:HODI5,0,
ALEOP:44NANTdieuR,ALEOP:44NANTdieuA,0,
ALEOP:44NANTdieuR,TAN:BOFA1,0,
ALEOP:44NANTdieuR,TAN:BOFA2,0,
ALEOP:44NANTdieuR,TAN:COMC1,0,
ALEOP:44NANTdieuR,TAN:HOD58,0,
ALEOP:44NANTdieuR,TAN:HOD59,0,
ALEOP:44NANTdieuR,TAN:HODI1,0,
ALEOP:44NANTdieuR,TAN:HODI2,0,
ALEOP:44NANTdieuR,TAN:HODI3,0,
ALEOP:44NANTdieuR,TAN:HODI4,0,
ALEOP:44NANTdieuR,TAN:HODI5,0,
ALEOP:44NANTdieuR,TAN:MTEI1,0,
ALEOP:44NANTdieuR,TAN:MTEI2,0,
ALEOP:44NANTdieuR2,ALEOP:44NANTdieuA,0,
ALEOP:44NANTdieuR2,ALEOP:44NANTdieuR,0,
ALEOP:44NANTdieuR2,TAN:BOFA1,0,
ALEOP:44NANTdieuR2,TAN:BOFA2,0,
ALEOP:44NANTdieuR2,TAN:COMC1,0,
ALEOP:44NANTdieuR2,TAN:HOD58,0,
ALEOP:44NANTdieuR2,TAN:HOD59,0,
ALEOP:44NANTdieuR2,TAN:HODI1,0,
ALEOP:44NANTdieuR2,TAN:HODI2,0,
ALEOP:44NANTdieuR2,TAN:HODI3,0,
ALEOP:44NANTdieuR2,TAN:HODI4,0,
ALEOP:44NANTdieuR2,TAN:HODI5,0,
ALEOP:44NANTdieuR2,TAN:MTEI1,0,
ALEOP:44NANTdieuR2,TAN:MTEI2,0,
ALEOP:44NANTdonaA,ALEOP:44NANTdesaR,0,
ALEOP:44NANTdonaA,TAN:CHRE2,0,
ALEOP:44NANTdonaA,TAN:CLTT1,0,
ALEOP:44NANTdonaA,TAN:CLTT2,0,
ALEOP:44NANTdonaA,TAN:DSAI1,0,
ALEOP:44NANTdonaA,TAN:SDON1,0,
ALEOP:44NANTdonaA,TAN:SDON2,0,
ALEOP:44NANTdonaR,ALEOP:44NANTdesaR,0,
ALEOP:44NANTdonaR,ALEOP:44NANTdonaA,0,
ALEOP:44NANTdonaR,TAN:CHRE2,0,
ALEOP:44NANTdonaR,TAN:CLTT1,0,
ALEOP:44NANTdonaR,TAN:DSAI1,0,
ALEOP:44NANTdonaR,TAN:SDON1,0,
ALEOP:44NANTdonaR,TAN:SDON2,0,
ALEOP:44NANTdoulA,ALEOP:44NANTboulA,0,
ALEOP:44NANTdoulA,ALEOP:44NANTboulR,0,
ALEOP:44NANTdoulA,TAN:BDOU1,0,
ALEOP:44NANTdoulA,TAN:BDOU2,0,
ALEOP:44NANTdoulA,TAN:BDOU3,0,
ALEOP:44NANTdoulA,TAN:BDOU7,0,
ALEOP:44NANTdoulA,TAN:MDOU1,0,
ALEOP:44NANTdoulA,TAN:MDOU2,0,
ALEOP:44NANTdoulA,TAN:MDOU3,0,
ALEOP:44NANTdoulA,TAN:MDOU4,0,
ALEOP:44NANTdoulA,TAN:TAID1,0,
ALEOP:44NANTdoulA,TAN:TAID2,0,
ALEOP:44NANTdoulA,TAN:TAID3,0,
ALEOP:44NANTdoulR,ALEOP:44NANTdoulA,0,
ALEOP:44NANTdoulR,TAN:BDOU1,0,
ALEOP:44NANTdoulR,TAN:BDOU3,0,
ALEOP:44NANTdoulR,TAN:MDOU1,0,
ALEOP:44NANTdoulR,TAN:MDOU2,0,
ALEOP:44NANTdoulR,TAN:MDOU3,0,
ALEOP:44NANTdoulR,TAN:MDOU4,0,
ALEOP:44NANTdoulR,TAN:PRNE1,0,
ALEOP:44NANTdoulR,TAN:PRNE2,0,
ALEOP:44NANTdoulR,TAN:TAID3,0,
ALEOP:44NANTdufyA,ALEOP:44NANTchatA,3,
ALEOP:44NANTdufyA,ALEOP:44NANTchatR,3,
ALEOP:44NANTdufyA,TAN:CHGN1,0,
ALEOP:44NANTdufyA,TAN:CHGN2,0,
ALEOP:44NANTdufyA,TAN:CHGN3,0,
ALEOP:44NANTdufyA,TAN:CHGN4,0,
ALEOP:44NANTdufyA,TAN:CLNA2,0,
ALEOP:44NANTdufyA,TAN:JNIG2,0,
ALEOP:44NANTdufyA,TAN:PEON1,0,
